YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_POS_IND,S_NET_INCM_POS,a.net_incm_IND,a.net_incm,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,S_PORT_INCM_IND,S_PORT_INCM,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,a.comp_tx_bfr_crs_IND,a.comp_tx_bfr_crs,a.incm_tx_IND,a.incm_tx,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2011,5,48,7,0,5969,0,12749234,0,1994033,0,2863924,0,31326,0,156532,0,0,1,728,0,666031,0,581817,1,72692,0,668904,0,13524262,0,8977929,1,7380,1,7380,1,103907,0,1108814,0,388745,0,405591,0,12749234,0,1120014,0,995895,0,664852,0,1249190,0,3908261,1,68285,0,4742736,0,121162,0,906744,0,4058562,1,343732,0,38624928,0,37499038,1,1367,0,310685,0,813839,0,36421432,0,14686751,0,1019015,0,4996219,0,747569,0,45722,0,2007673,0,1194197,0,299361,0,48113,0,1601459,0,0,0,76229,0,89162,0,552566,1,69,0,9057328,0,2203496,0,2391305,0,2202129,0,2202981,1,852,0,150549,1,4645,0,26012,1,310,1,-547,1,120129,1,30879,1,31084,1,205,1,7748,1,7748,0,0,0,0,0,0,0,0
2011,5,48,6,0,4933,0,3496627,0,538119,0,333088,1,850,1,85516,0,0,0,0,0,111486,1,338079,0,0,1,382492,0,4478042,0,3266293,0,0,0,0,1,84974,0,314793,0,154878,0,252059,0,3496627,0,270562,0,302034,0,328365,0,530649,0,1097726,1,6613,0,960678,0,155481,0,250685,0,592695,1,38184,0,13619997,0,13133763,0,0,1,283321,0,202913,0,12711569,0,4957690,0,483883,0,1883121,0,249857,1,1070,0,411945,0,443236,0,98459,1,38816,0,400879,0,0,0,42454,1,41878,0,108948,0,0,0,3549331,0,908428,0,911787,0,908428,0,908428,0,0,0,2903,1,398,0,2504,0,0,0,0,0,0,1,457,1,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5,48,5,0,5530,0,1978737,0,167100,1,237990,0,0,1,145,0,0,0,0,1,155900,1,433353,1,34482,0,0,0,2620719,0,1964927,0,0,0,0,0,0,1,18500,1,14887,1,290363,0,1978737,0,166324,0,136516,0,223520,1,273027,1,575902,1,94633,0,508816,0,210500,1,46354,0,345057,1,93094,0,11120737,0,10986208,0,0,1,84649,1,49880,0,10503641,0,4701239,0,255909,0,895001,0,165092,0,0,0,834953,0,193200,0,47843,1,886,0,246080,0,0,0,29653,1,66424,1,50415,0,0,0,3016945,0,617096,0,620635,0,617096,0,617096,0,0,1,3539,0,0,1,3539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5,48,4,0,11095,0,1770916,0,303029,1,180838,0,0,0,0,0,0,0,0,1,61105,1,159538,0,0,1,144060,0,3130333,0,2302432,0,0,0,0,1,3726,1,26392,1,5002,1,69328,0,1770916,1,90906,1,77109,0,220009,0,152558,0,616553,1,185955,0,427826,0,169536,1,210707,0,174254,1,126671,0,13423340,0,12975783,0,0,1,33032,0,414525,0,12513027,0,4761954,0,476263,0,1295585,0,374227,1,1357,0,450284,0,254107,0,67437,1,1755,0,316649,0,0,0,15988,1,38618,1,34927,1,232,0,4423646,0,910313,0,928638,0,910313,0,910313,0,0,1,18326,1,113,1,13858,0,0,0,0,1,4355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5,48,3,0,49389,0,1383878,0,572629,0,199866,0,0,0,0,0,0,0,0,0,54603,1,62060,0,0,1,3226,0,3475165,0,3053603,0,0,0,0,1,2226,0,47692,0,36890,0,56903,0,1383878,0,111933,0,74811,0,84781,0,407758,0,365523,1,34102,0,304969,0,132585,0,103923,0,101326,1,32865,0,22137313,0,21737551,0,0,0,68266,0,331496,0,20742093,0,4490462,0,5063473,0,1576400,0,641255,1,29907,0,914298,0,515787,0,62142,1,11281,0,448656,0,0,0,63958,1,15243,0,90732,0,0,0,6818500,0,1395220,0,1395630,0,1395220,0,1395220,0,0,0,410,1,8,0,574,0,0,1,4,1,-175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5,48,2,0,14992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2955911,0,2643384,0,9,1,47224,1,265294,0,2471737,1,214621,0,142815,0,181435,0,190307,0,868,0,396379,0,69035,0,20405,0,330,0,51829,0,0,1,4132,1,16,1,26618,0,0,0,1172947,0,484174,0,484553,0,484164,0,484164,0,0,1,388,0,21,1,133,0,0,0,4,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5,48,1,0,93386,0,57962254,0,7465016,0,11770543,0,142006,0,1243681,1,8399,1,31891,0,3178106,0,2211678,1,131457,0,5435136,0,59058331,0,36711187,1,15771,1,9791,0,1156200,0,2216590,0,772896,0,1675335,0,57962254,0,5301775,0,3611464,0,4426439,0,3407332,0,13991596,0,1599484,0,25624163,0,1080103,0,5603218,0,20607054,0,1666212,0,168947723,0,164831538,0,7842,0,1233924,0,2874419,0,158845902,0,62330664,0,8211471,0,20275676,0,3593167,0,139983,0,8878497,0,4235360,0,1005623,0,155542,0,5625208,0,5,0,340318,0,488599,0,2045903,0,2415,0,41517471,0,10101821,0,10982019,0,10093979,0,10161061,0,67082,0,685205,0,78095,0,150139,0,3724,0,-1644,0,454891,0,112979,0,116524,0,3545,0,89856,0,92824,1,2968,1,1291,0,1286,1,5
2011,5,51,12,0,43,0,24351526,0,2710814,0,2222602,0,112993,0,263578,0,75042,0,658597,0,896208,0,127092,0,154430,0,11643661,0,6377814,0,3247237,0,331225,0,105655,0,321231,0,1823108,0,430743,0,642750,0,24351526,0,768617,0,263211,0,3957556,0,16170,0,2484033,0,1743923,0,15118016,0,27074,0,669793,0,14676099,0,254950,0,13229326,0,12388113,0,37230,0,423878,0,380105,0,11851826,0,4190926,0,253596,0,2903513,0,101566,0,31981,0,372802,0,284648,0,169958,0,330576,0,532678,0,0,0,276296,0,139228,0,236654,0,1864,0,2025540,0,1377499,0,2397526,0,1340270,0,1609763,0,269493,0,1032328,0,328960,0,149545,0,18500,0,9554,0,525770,0,23544,0,24125,0,581,0,1384,0,1384,0,0,0,1314,0,1314,0,0
2011,5,51,11,0,41,0,2822176,0,407610,0,361281,0,15533,0,52560,0,23887,0,0,0,190106,0,57156,0,720,0,598369,0,1890329,0,1237505,0,0,0,0,0,43180,0,595494,0,291281,0,145801,0,2822176,0,224575,0,135261,0,438785,0,6767,0,636529,0,271609,0,1108650,0,29499,0,227820,0,1051571,0,200240,0,2433853,0,2376922,0,184,0,1258,0,55489,0,2130304,0,560811,0,90216,0,486845,0,34182,0,10649,0,69760,0,74194,0,52816,0,41977,0,137844,0,0,0,34613,0,17573,0,69173,0,172,0,449480,0,303549,0,347809,0,303365,0,310678,0,7313,0,43753,0,4929,0,21072,0,1,0,-777,0,18527,0,1575,0,2726,0,1152,0,-884,0,860,0,1744,0,0,0,0,0,0
2011,5,51,10,0,61,0,2014046,0,486464,0,283478,0,10827,0,49187,0,0,1,7819,0,140032,1,609,0,0,0,255717,0,1184147,0,778297,0,0,0,0,0,50924,0,448063,0,159954,0,56683,0,2014046,0,119746,0,69561,0,375568,1,346,0,252215,0,135673,0,1060938,0,21856,0,130060,0,985954,1,76933,0,2531405,0,2487079,1,540,0,1667,0,42118,0,2259142,0,895941,0,45327,0,465700,0,42731,0,11890,0,42873,0,58468,0,20383,0,26424,0,90788,0,0,0,69346,1,8101,0,41918,1,126,0,439127,0,272263,0,285410,0,271723,0,272141,1,418,0,12231,1,3752,0,3124,0,0,1,379,1,4976,1,1442,1,1442,0,0,0,14,0,14,0,0,0,306,0,306,0,0
2011,5,51,9,0,297,0,4455656,0,1020621,0,876711,0,22851,0,113446,1,13594,0,9701,0,331884,0,99596,1,94962,0,687333,0,3607532,0,2795313,0,0,0,0,0,56170,0,427355,0,220020,0,154936,0,4455656,0,410776,0,380635,0,709424,0,113234,0,624829,0,356036,0,1860723,0,101422,0,463401,0,2145943,0,850044,0,6505316,0,6413973,0,3367,0,23202,0,64774,0,5788148,0,2569379,0,281858,0,971435,0,64853,0,11589,0,245072,0,167155,0,67635,0,32073,0,355726,0,0,0,66908,0,28882,0,93308,1,335,0,831939,0,717168,0,1375609,0,713801,0,720884,1,7083,0,662467,0,16979,0,11175,1,637,0,-592,0,634268,0,-682,0,3059,1,3741,1,23,1,1166,0,1143,1,2458,1,2458,0,0
2011,5,51,8,0,483,0,3314113,0,753846,0,989782,1,198050,1,82087,0,0,0,0,0,628921,1,134380,0,0,0,173980,0,1832304,0,1374519,0,0,0,0,1,95090,0,200729,0,66053,0,61614,0,3314113,0,749893,1,203941,0,367366,1,252550,0,203190,1,274466,0,1262708,0,50468,0,188508,0,1038583,1,14850,0,11006930,0,10968409,1,10,1,9526,0,28985,0,10396709,0,7250166,0,217251,0,1122187,0,51798,1,33362,0,311156,0,170075,0,37493,0,14631,0,139740,0,0,0,203419,0,42646,0,101747,0,0,0,701039,0,610221,0,717809,0,610211,0,610211,0,0,0,108386,1,4157,0,7633,0,0,1,6268,1,90328,1,168,1,168,0,0,1,-956,1,79,1,1035,0,0,0,0,0,0
2011,5,51,7,0,2072,0,4853475,0,1119105,0,1431377,1,40672,0,218899,1,1569,0,0,0,460940,1,504323,0,0,0,244783,0,2686546,0,2259489,0,0,0,0,1,39356,0,2279449,0,1979788,0,147077,0,4853475,0,968578,0,415719,0,541711,1,173027,0,686256,1,539657,0,1528527,0,103283,0,890745,0,1040410,1,505911,0,14598402,0,14114236,1,399,1,1822,0,481944,0,13268003,0,6458430,0,886091,0,2444043,0,61939,0,31499,0,284668,0,367409,0,84591,0,43249,0,104541,0,0,0,188550,0,65536,0,166319,0,293,0,2080845,0,1330399,0,1357503,0,1329999,0,1329999,0,0,0,26044,1,4324,0,19656,1,396,1,690,1,978,1,1430,1,1430,0,0,1,29,1,29,0,0,0,0,0,0,0,0
2011,5,51,6,0,1435,0,924375,0,343459,1,93654,1,2715,0,29,0,0,0,0,1,43363,1,170614,0,0,1,81,0,708802,0,565994,0,0,0,0,1,4249,1,215706,1,105307,1,18434,0,924375,1,245809,1,9121,0,291459,1,1152517,1,159110,1,10835,0,-944478,0,331768,1,413617,0,-1689786,0,77,0,2973913,0,2965976,0,0,0,0,1,7937,0,2477794,1,747913,1,205055,0,633652,1,12009,1,21917,0,60281,0,52013,1,45704,1,11010,0,64582,0,0,1,16468,1,25244,1,70567,0,0,0,511379,0,496118,0,505739,0,496118,0,497065,1,946,1,9621,1,6604,1,3017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5,51,5,0,2536,0,864104,0,376695,1,82723,0,0,1,1490,0,0,0,0,1,65082,1,4182,0,0,1,108443,0,634012,0,480001,0,0,0,0,1,2726,1,100920,1,51608,1,19439,0,864104,1,125250,1,13403,1,165108,1,398630,1,16823,1,-1708,0,146600,0,79982,1,3377,0,63241,0,0,0,4211311,0,4157700,1,35,0,0,1,53575,0,3706066,1,2160969,0,186195,0,119113,1,8982,1,108,1,28761,0,28244,1,859,1,29109,1,35327,0,0,1,14270,1,8454,1,230,0,0,0,1085445,0,505245,0,511543,0,505210,0,505210,0,0,0,6333,5,,1,305,0,0,1,-8,1,6036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5,51,4,0,3280,0,491359,0,290720,1,4659,0,0,1,11171,0,0,0,0,1,22409,1,25161,0,0,1,64401,0,522201,0,466923,0,0,0,0,0,0,1,8062,1,8062,1,17560,0,491359,1,27441,1,1719,1,18945,1,74625,1,20531,1,35359,0,312740,0,10891,1,1102633,0,-800784,0,0,0,1862526,0,1860966,5,,1,708,1,851,0,1397155,1,321092,0,379935,1,143213,1,4229,1,178,1,64586,0,39952,1,1616,1,1559,1,33921,0,0,1,4425,1,10588,1,35975,0,0,0,355885,0,465371,0,465853,0,465370,0,465370,0,0,1,483,5,,1,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5,51,3,0,23200,0,566651,0,276594,1,27255,0,0,1,18979,0,0,0,0,0,26694,0,48342,1,1625,1,30576,0,1283426,0,1168086,0,0,0,0,0,0,0,53892,0,51031,1,18385,0,566651,0,325805,1,57534,0,251815,0,715022,1,80607,1,11914,0,-876046,0,146944,0,697953,0,-1701939,1,19005,0,4731526,0,4622507,0,0,0,0,0,109019,0,3536601,0,1010432,0,705031,0,442501,0,11418,1,1712,0,164846,0,117137,0,23497,1,1713,0,46022,0,0,0,29268,1,22256,0,62626,0,0,0,898142,0,1194925,0,1194283,0,1194925,0,1194925,0,0,0,-846,1,20,1,223,0,0,0,0,1,-1089,1,204,0,277,1,73,0,0,0,0,0,0,0,0,0,0,0,0
2011,5,51,2,0,9030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1806339,0,1759796,0,0,0,0,1,46543,0,1544336,1,352460,0,95008,1,355279,1,5528,1,83236,0,60529,0,40296,1,4104,1,18244,1,2313,0,0,1,20504,1,391,1,5116,0,0,0,501329,0,262002,0,591708,0,262002,0,308624,1,46622,1,329706,0,1,1,232,0,4,0,0,1,329469,0,0,0,0,0,0,0,0,0,0,0,0,1,2774,1,2774,0,0
2011,5,51,1,0,42479,0,44657482,0,7785930,0,6373523,0,403642,0,811428,1,114093,1,676117,0,2805639,0,1171456,1,251738,0,13807344,0,20727114,0,14373365,0,331225,0,105655,0,612928,0,6152778,0,3363847,0,1282679,0,44657482,0,3966489,0,1550106,0,7117737,0,2902887,0,5164123,0,3377763,0,20578377,0,903188,0,4787908,0,16809292,0,1922010,0,65890845,0,64115678,0,41766,0,462062,0,1271340,0,58356085,0,26518518,0,3345564,0,10087481,0,399235,0,238123,0,1705334,0,1399591,0,508657,0,550564,0,1543483,0,0,0,924066,0,368899,0,883632,0,2790,0,9880149,0,7534760,0,9750792,0,7492995,0,7824870,0,331875,0,2230505,0,369728,0,216463,0,19537,0,15513,0,1609264,0,27681,0,33227,0,5546,0,-389,0,3533,1,3922,1,6853,1,6853,0,0
2011,5,52,12,0,321,0,266432084,0,53185043,0,60926022,0,1175705,0,330250,0,9750415,0,2559481,0,10543657,0,652120,0,32283036,0,63269948,0,13631117,0,7312810,0,10988,0,2959,0,1460917,0,4577682,0,1664095,0,23406975,0,266432084,0,65049830,0,12070757,0,77818133,0,2429109,0,21062259,0,50365517,0,37636478,0,997736,0,7244724,0,30654199,0,1260181,0,32416753,0,26173319,0,118038,0,1481979,0,4643417,0,26709224,0,0,0,1177555,0,8777290,0,120574,0,1185167,0,679889,0,836794,0,2438187,0,178308,0,810408,0,0,0,863750,0,571790,0,680168,0,13947,0,8375396,0,5707529,0,10320183,0,5589491,0,6965689,0,1376198,0,4707728,0,447894,0,376564,0,16646,0,773067,0,3093558,0,22915,0,31774,0,8859,0,49,0,2214,0,2165,0,368,0,368,0,0
2011,5,52,11,0,282,0,19835802,0,1913885,0,7509284,0,220526,0,4986,0,1151646,0,550000,0,1106304,0,277561,0,2417748,0,3667460,0,1086183,0,623694,0,20886,0,11987,0,90528,0,575805,0,224921,0,544653,0,19835802,0,1658430,0,2053019,0,6837574,0,293077,0,2087738,0,813147,0,6092818,0,957395,0,2351311,0,4566292,0,1782180,0,7307654,0,4653450,0,28466,0,49283,0,2576455,0,4359570,0,51226,0,440491,0,1519974,0,28327,0,157471,0,126344,0,155010,0,223404,0,40472,0,79028,0,19,0,69805,0,41260,0,85138,0,2849,0,1338752,0,2948084,0,3297874,0,2919618,0,2979797,0,60179,0,375442,0,52268,0,85622,0,263,0,1558,0,235731,0,2447,0,6780,0,4333,0,367,0,408,0,41,0,152,0,152,0,0
2011,5,52,10,0,347,0,12549967,0,1310983,0,4768305,0,258760,0,0,0,210972,0,185828,0,1120662,0,63441,0,1255848,0,2654222,0,702329,0,425130,1,2321,1,656,0,59844,0,284791,0,82173,0,697142,0,12549967,0,608660,0,1844284,0,2024412,0,646473,0,2025712,0,727881,0,4672545,0,200236,0,2732039,0,1987990,0,247719,0,4010423,0,3356816,0,7765,0,23976,0,621866,0,3068888,0,0,0,362658,0,985779,0,20452,0,180680,0,104172,0,117732,0,183074,0,17323,0,52102,0,0,0,36330,0,29053,0,51948,1,463,0,927123,0,941535,0,1515350,0,933770,0,965093,0,31323,0,564011,0,31334,0,66947,0,349,0,9291,0,456089,0,7482,0,8932,0,1450,0,10087,0,10087,4,,0,0,0,0,0,0
2011,5,52,9,0,820,0,13030164,0,2114121,0,4183013,0,100218,0,0,1,105627,1,927,0,1272359,0,120834,0,1413424,0,2648922,0,1105195,0,693439,0,0,0,0,0,40702,0,523526,0,125799,0,420970,0,13030164,0,1028679,0,1687704,0,1716151,0,759918,0,2251678,0,464553,0,5121480,0,148406,0,2406138,0,2870202,0,303265,0,9178028,0,8485191,0,4054,0,22705,0,666078,0,7420382,0,0,0,874166,0,3184537,0,35611,0,224198,0,244624,0,268109,0,173368,0,40727,0,103538,0,0,0,90837,0,57621,0,159059,0,1899,0,1962088,0,1757646,0,2325505,0,1753592,0,1816125,0,62533,0,561117,0,27707,0,65425,0,2184,0,21761,0,444039,0,-698,0,1010,0,1708,0,11494,0,13294,1,1800,1,570,1,570,0,0
2011,5,52,8,0,1231,0,8339759,0,1849883,0,1814369,1,25353,0,0,0,0,0,0,0,1076752,0,308343,1,455118,0,1805729,0,1653005,0,1138015,0,0,0,0,1,36379,0,603652,0,161249,0,61146,0,8339759,0,851124,0,785252,0,728178,0,682718,0,1095668,0,685499,0,3511320,0,196476,0,797382,0,2798304,1,280843,0,8076656,0,7394343,1,6374,1,52597,0,623341,0,6827414,0,0,0,1223826,0,3085115,0,60882,0,51504,0,292777,0,252277,0,139852,0,48913,0,89627,0,0,0,54128,0,45684,0,189435,1,56,0,1293338,0,1249241,0,2212696,0,1242867,0,1283131,1,40264,0,956638,0,181170,0,23694,1,86,0,35008,0,716679,1,6047,1,6105,1,58,1,7144,1,7422,1,277,0,53,0,53,0,0
2011,5,52,7,0,5272,0,12016049,0,3342526,0,2432986,1,94517,0,0,1,13874,0,1098,0,1195176,0,349743,1,700482,0,2465366,0,1797158,0,1222448,0,0,0,0,1,201562,0,795015,0,258199,0,296224,0,12016049,0,1668912,0,867724,0,1078144,0,1109280,0,1242748,0,1242930,0,4806311,0,752496,0,1297693,0,2961080,1,204958,0,11530933,0,10800742,0,4256,1,43976,0,681958,0,8905069,0,0,0,1509357,0,3578975,0,39510,0,103489,0,324426,0,374393,0,144474,0,73694,0,71385,0,0,0,84004,0,94111,0,247272,1,621,0,2259356,0,2625864,0,4127511,0,2621608,0,2711395,0,89787,0,1496669,0,18790,0,97656,1,2,0,1130,0,1379091,0,9234,1,19606,1,10373,0,0,0,0,0,0,0,0,0,0,0,0
2011,5,52,6,0,5148,0,3893424,0,1132423,0,432166,0,0,0,0,0,0,1,545,0,300593,1,446360,1,22066,1,164862,0,1145716,0,878296,0,0,0,0,1,2585,0,1693106,0,574425,1,5723,0,3893424,0,242348,0,247009,0,196537,1,133058,0,1224733,1,95159,0,1754579,0,72050,0,243145,0,1732741,1,293357,0,6162296,0,5913526,1,24,1,3006,0,245740,0,4599539,0,0,0,715193,0,1544206,0,48267,0,6668,0,344652,0,154960,0,87266,0,111151,0,36523,0,0,0,47855,0,67000,0,106097,1,386,0,1329314,0,1562757,0,1648674,0,1562733,0,1588233,1,25500,0,84844,1,1620,0,5766,1,136,1,-1337,1,78659,0,0,0,0,0,0,1,1097,1,1097,0,0,0,0,0,0,0,0
2011,5,52,5,0,8444,0,3078366,0,1098604,0,173572,0,0,0,0,0,0,0,0,0,37403,1,358619,0,0,0,165455,0,1066363,0,824801,0,0,0,0,1,53996,0,1487175,0,782275,0,244254,0,3078366,0,62557,1,35866,0,82160,1,190618,0,775643,1,144971,0,1786551,0,221422,0,274850,0,1290635,0,356,0,5678608,0,5582358,1,1024,0,0,0,95227,0,4754787,0,0,0,839373,0,1856516,0,35158,1,699,0,337113,0,198581,0,62366,0,76316,0,23539,0,0,0,64629,0,52260,0,153092,0,0,0,1055147,0,923821,0,937288,0,922798,0,922812,1,14,0,13575,1,6123,0,5155,1,1021,1,3232,1,-1957,1,916,1,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5,52,4,0,11616,0,1776580,0,773960,1,87100,0,0,0,0,0,0,0,0,0,110271,1,87447,1,62233,1,54245,0,1140346,0,744702,0,0,0,0,1,8753,0,261936,0,88100,0,23090,0,1776580,1,24930,1,88552,0,170191,1,209780,0,281967,1,66528,0,934633,0,90413,0,208476,0,698710,1,62966,0,6031942,0,5954665,1,71,0,0,0,77206,0,4584577,0,0,0,713378,0,1217192,0,45315,1,7999,0,253066,0,182923,0,36454,1,13947,0,60265,0,0,0,97295,1,26065,0,68128,0,0,0,1862548,0,1447365,0,1518966,0,1447294,0,1475000,1,27706,0,71672,1,4639,0,9831,1,1842,1,37284,1,18076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5,52,3,0,62281,0,1751085,0,831064,0,61946,0,0,0,0,0,0,0,0,0,158046,0,145391,1,345,0,44528,0,2081061,0,1618759,0,0,0,0,1,1910,0,238433,0,165948,0,-26932,0,1751085,0,142431,0,213608,0,346548,0,447020,0,315955,0,-58989,0,344511,0,122462,0,525184,0,-205030,1,98106,0,16749468,0,16522037,5,,1,298,0,227133,0,12568494,0,0,0,3154988,0,3109035,0,97985,1,1989,0,1090941,0,527739,0,64553,0,10480,0,166351,0,0,0,337189,0,339224,0,136692,0,0,0,3531330,0,4180974,0,4232641,0,4180973,0,4180973,0,0,0,37372,1,457,0,880,0,0,0,-1391,1,37426,1,14296,1,14296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5,52,2,0,15045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990020,0,1902761,1,159,1,10320,0,76779,0,1291554,0,0,0,250675,0,239501,0,4061,1,22999,0,90449,0,46472,0,21225,1,7652,0,8492,0,0,0,14363,1,24502,0,6937,1,25,0,554202,0,698465,0,1519589,0,698306,0,702032,1,3726,0,821105,1,3661,1,11446,4,,1,-10324,1,816322,0,178,0,178,4,,4,,0,0,4,,0,137,0,137,0,0
2011,5,52,1,0,110808,0,342703280,0,67552492,0,82388764,0,1875080,0,335236,0,11232534,0,3297879,0,16921224,0,2809860,0,38610300,0,76940737,0,25408473,0,15482093,0,34196,1,15602,0,1957175,0,11041123,0,4127183,0,25673246,0,342703280,0,71337902,0,19893773,0,90998029,0,6901051,0,32364103,0,54547196,0,66661227,0,3759092,0,18080942,0,49355124,0,4533932,0,109132781,0,96739208,0,170233,0,1688140,0,10535200,0,85089499,0,51226,0,11261660,0,29098120,0,536141,0,1942863,0,3888454,0,3114991,0,3574223,0,618983,0,1501257,0,19,0,1760185,0,1348570,0,1883966,0,20246,0,24488595,0,24043282,0,33656278,0,23873049,0,25590280,0,1717231,0,9690173,0,775664,0,748986,0,22529,0,869280,0,7273713,0,62817,0,89597,0,26780,0,30238,0,34521,0,4283,0,1281,0,1281,0,0
