Codes:,Capital_stock,accumulated_depreciation,additional_paid-in_capital,cost_of_treasury_stock,depreciable_assets,earnings_(rtnd_appr),earnings_(rtnd_unappr.),interest_paid,inventories,land
71119,92869.9782919,498736.036349,1332173.9006,25400.6700122,1084261.25891,4632.17141061,-388491.956301,59159.0305535,59059.2090493,86800.760145
711190,92869.9782919,498736.036349,1332173.9006,25400.6700122,1084261.25891,4632.17141061,-388491.956301,59159.0305535,59059.2090493,86800.760145
7112,371479.913168,1994944.1454,5328695.60239,101602.680049,4337045.03563,18528.6856425,-1553967.8252,236636.122214,236236.836197,347203.04058
71121,371479.913168,1994944.1454,5328695.60239,101602.680049,4337045.03563,18528.6856425,-1553967.8252,236636.122214,236236.836197,347203.04058
711211,123826.637723,664981.381798,1776231.86746,33867.5600163,1445681.67854,6176.22854748,-517989.275068,78878.7074047,78745.6120657,115734.34686
711212,123826.637723,664981.381798,1776231.86746,33867.5600163,1445681.67854,6176.22854748,-517989.275068,78878.7074047,78745.6120657,115734.34686
711219,123826.637723,664981.381798,1776231.86746,33867.5600163,1445681.67854,6176.22854748,-517989.275068,78878.7074047,78745.6120657,115734.34686
7113,371479.913168,1994944.1454,5328695.60239,101602.680049,4337045.03563,18528.6856425,-1553967.8252,236636.122214,236236.836197,347203.04058
71131,185739.956584,997472.072698,2664347.80119,50801.3400244,2168522.51782,9264.34282123,-776983.912602,118318.061107,118118.418099,173601.52029
711310,185739.956584,997472.072698,2664347.80119,50801.3400244,2168522.51782,9264.34282123,-776983.912602,118318.061107,118118.418099,173601.52029
71132,185739.956584,997472.072698,2664347.80119,50801.3400244,2168522.51782,9264.34282123,-776983.912602,118318.061107,118118.418099,173601.52029
711320,185739.956584,997472.072698,2664347.80119,50801.3400244,2168522.51782,9264.34282123,-776983.912602,118318.061107,118118.418099,173601.52029
7114,371479.913168,1994944.1454,5328695.60239,101602.680049,4337045.03563,18528.6856425,-1553967.8252,236636.122214,236236.836197,347203.04058
71141,371479.913168,1994944.1454,5328695.60239,101602.680049,4337045.03563,18528.6856425,-1553967.8252,236636.122214,236236.836197,347203.04058
711410,371479.913168,1994944.1454,5328695.60239,101602.680049,4337045.03563,18528.6856425,-1553967.8252,236636.122214,236236.836197,347203.04058
7115,371479.913168,1994944.1454,5328695.60239,101602.680049,4337045.03563,18528.6856425,-1553967.8252,236636.122214,236236.836197,347203.04058
71151,371479.913168,1994944.1454,5328695.60239,101602.680049,4337045.03563,18528.6856425,-1553967.8252,236636.122214,236236.836197,347203.04058
711510,371479.913168,1994944.1454,5328695.60239,101602.680049,4337045.03563,18528.6856425,-1553967.8252,236636.122214,236236.836197,347203.04058
713,7370946.54659,35829291.0332,31209724.278,6235262.2981,79107991.7611,242699.121793,-12621764.23,3763270.01871,954882.146595,9327177.51369
7131,2456982.1822,11943097.0111,10403241.426,2078420.76603,26369330.587,80899.7072643,-4207254.74334,1254423.33957,318294.048865,3109059.17123
71311,1228491.0911,5971548.50553,5201620.713,1039210.38302,13184665.2935,40449.8536322,-2103627.37167,627211.669785,159147.024433,1554529.58562
713110,1228491.0911,5971548.50553,5201620.713,1039210.38302,13184665.2935,40449.8536322,-2103627.37167,627211.669785,159147.024433,1554529.58562
71312,1228491.0911,5971548.50553,5201620.713,1039210.38302,13184665.2935,40449.8536322,-2103627.37167,627211.669785,159147.024433,1554529.58562
713120,1228491.0911,5971548.50553,5201620.713,1039210.38302,13184665.2935,40449.8536322,-2103627.37167,627211.669785,159147.024433,1554529.58562
7132,2456982.1822,11943097.0111,10403241.426,2078420.76603,26369330.587,80899.7072643,-4207254.74334,1254423.33957,318294.048865,3109059.17123
71321,1228491.0911,5971548.50553,5201620.713,1039210.38302,13184665.2935,40449.8536322,-2103627.37167,627211.669785,159147.024433,1554529.58562
713210,1228491.0911,5971548.50553,5201620.713,1039210.38302,13184665.2935,40449.8536322,-2103627.37167,627211.669785,159147.024433,1554529.58562
71329,1228491.0911,5971548.50553,5201620.713,1039210.38302,13184665.2935,40449.8536322,-2103627.37167,627211.669785,159147.024433,1554529.58562
713290,1228491.0911,5971548.50553,5201620.713,1039210.38302,13184665.2935,40449.8536322,-2103627.37167,627211.669785,159147.024433,1554529.58562
7139,2456982.1822,11943097.0111,10403241.426,2078420.76603,26369330.587,80899.7072643,-4207254.74334,1254423.33957,318294.048865,3109059.17123
71391,409497.030366,1990516.16851,1733873.571,346403.461006,4394888.43117,13483.2845441,-701209.12389,209070.556595,53049.0081442,518176.528539
713910,409497.030366,1990516.16851,1733873.571,346403.461006,4394888.43117,13483.2845441,-701209.12389,209070.556595,53049.0081442,518176.528539
71392,409497.030366,1990516.16851,1733873.571,346403.461006,4394888.43117,13483.2845441,-701209.12389,209070.556595,53049.0081442,518176.528539
713920,409497.030366,1990516.16851,1733873.571,346403.461006,4394888.43117,13483.2845441,-701209.12389,209070.556595,53049.0081442,518176.528539
71393,409497.030366,1990516.16851,1733873.571,346403.461006,4394888.43117,13483.2845441,-701209.12389,209070.556595,53049.0081442,518176.528539
713930,409497.030366,1990516.16851,1733873.571,346403.461006,4394888.43117,13483.2845441,-701209.12389,209070.556595,53049.0081442,518176.528539
71394,409497.030366,1990516.16851,1733873.571,346403.461006,4394888.43117,13483.2845441,-701209.12389,209070.556595,53049.0081442,518176.528539
713940,409497.030366,1990516.16851,1733873.571,346403.461006,4394888.43117,13483.2845441,-701209.12389,209070.556595,53049.0081442,518176.528539
71395,409497.030366,1990516.16851,1733873.571,346403.461006,4394888.43117,13483.2845441,-701209.12389,209070.556595,53049.0081442,518176.528539
713950,409497.030366,1990516.16851,1733873.571,346403.461006,4394888.43117,13483.2845441,-701209.12389,209070.556595,53049.0081442,518176.528539
71399,409497.030366,1990516.16851,1733873.571,346403.461006,4394888.43117,13483.2845441,-701209.12389,209070.556595,53049.0081442,518176.528539
713990,409497.030366,1990516.16851,1733873.571,346403.461006,4394888.43117,13483.2845441,-701209.12389,209070.556595,53049.0081442,518176.528539
72,20508821.6283,146669386.363,194701714.304,118648212.221,339485455.595,2404657.1147,66491176.2063,20866992.0863,12982094.3797,61355637.1896
721,3454379.53129,45480967.9868,115554503.122,17486487.0705,160250304.818,24509.1132849,-26295324.9619,12602581.5471,4123512.73241,51268774.0491
7211,1151459.84376,15160322.6623,38518167.7073,5828829.02349,53416768.2728,8169.70442831,-8765108.32065,4200860.51572,1374504.24414,17089591.3497
72111,383819.947921,5053440.88742,12839389.2358,1942943.00783,17805589.4243,2723.23480944,-2921702.77355,1400286.83857,458168.081379,5696530.4499
721110,383819.947921,5053440.88742,12839389.2358,1942943.00783,17805589.4243,2723.23480944,-2921702.77355,1400286.83857,458168.081379,5696530.4499
72112,383819.947921,5053440.88742,12839389.2358,1942943.00783,17805589.4243,2723.23480944,-2921702.77355,1400286.83857,458168.081379,5696530.4499
721120,383819.947921,5053440.88742,12839389.2358,1942943.00783,17805589.4243,2723.23480944,-2921702.77355,1400286.83857,458168.081379,5696530.4499
72119,383819.947921,5053440.88742,12839389.2358,1942943.00783,17805589.4243,2723.23480944,-2921702.77355,1400286.83857,458168.081379,5696530.4499
721191,191909.973961,2526720.44371,6419694.61788,971471.503916,8902794.71213,1361.61740472,-1460851.38677,700143.419286,229084.04069,2848265.22495
721199,191909.973961,2526720.44371,6419694.61788,971471.503916,8902794.71213,1361.61740472,-1460851.38677,700143.419286,229084.04069,2848265.22495
7212,1151459.84376,15160322.6623,38518167.7073,5828829.02349,53416768.2728,8169.70442831,-8765108.32065,4200860.51572,1374504.24414,17089591.3497
72121,1151459.84376,15160322.6623,38518167.7073,5828829.02349,53416768.2728,8169.70442831,-8765108.32065,4200860.51572,1374504.24414,17089591.3497
721211,575729.921882,7580161.33113,19259083.8536,2914414.51175,26708384.1364,4084.85221415,-4382554.16032,2100430.25786,687252.122069,8544795.67485
721214,575729.921882,7580161.33113,19259083.8536,2914414.51175,26708384.1364,4084.85221415,-4382554.16032,2100430.25786,687252.122069,8544795.67485
7213,1151459.84376,15160322.6623,38518167.7073,5828829.02349,53416768.2728,8169.70442831,-8765108.32065,4200860.51572,1374504.24414,17089591.3497
72131,1151459.84376,15160322.6623,38518167.7073,5828829.02349,53416768.2728,8169.70442831,-8765108.32065,4200860.51572,1374504.24414,17089591.3497
721310,1151459.84376,15160322.6623,38518167.7073,5828829.02349,53416768.2728,8169.70442831,-8765108.32065,4200860.51572,1374504.24414,17089591.3497
722,17054442.097,101188418.376,79147211.1822,101161725.151,179235150.776,2380148.00141,92786501.1682,8264410.53914,8858581.64724,10086863.1405
7223,5684814.03233,33729472.792,26382403.7274,33720575.0502,59745050.2588,793382.667138,30928833.7227,2754803.51305,2952860.54908,3362287.71349
72231,1894938.01078,11243157.5973,8794134.5758,11240191.6834,19915016.7529,264460.889046,10309611.2409,918267.837683,984286.849693,1120762.57116
722310,1894938.01078,11243157.5973,8794134.5758,11240191.6834,19915016.7529,264460.889046,10309611.2409,918267.837683,984286.849693,1120762.57116
72232,1894938.01078,11243157.5973,8794134.5758,11240191.6834,19915016.7529,264460.889046,10309611.2409,918267.837683,984286.849693,1120762.57116
722320,1894938.01078,11243157.5973,8794134.5758,11240191.6834,19915016.7529,264460.889046,10309611.2409,918267.837683,984286.849693,1120762.57116
72233,1894938.01078,11243157.5973,8794134.5758,11240191.6834,19915016.7529,264460.889046,10309611.2409,918267.837683,984286.849693,1120762.57116
722330,1894938.01078,11243157.5973,8794134.5758,11240191.6834,19915016.7529,264460.889046,10309611.2409,918267.837683,984286.849693,1120762.57116
7224,5684814.03233,33729472.792,26382403.7274,33720575.0502,59745050.2588,793382.667138,30928833.7227,2754803.51305,2952860.54908,3362287.71349
72241,5684814.03233,33729472.792,26382403.7274,33720575.0502,59745050.2588,793382.667138,30928833.7227,2754803.51305,2952860.54908,3362287.71349
722410,5684814.03233,33729472.792,26382403.7274,33720575.0502,59745050.2588,793382.667138,30928833.7227,2754803.51305,2952860.54908,3362287.71349
7225,5684814.03233,33729472.792,26382403.7274,33720575.0502,59745050.2588,793382.667138,30928833.7227,2754803.51305,2952860.54908,3362287.71349
72251,5684814.03233,33729472.792,26382403.7274,33720575.0502,59745050.2588,793382.667138,30928833.7227,2754803.51305,2952860.54908,3362287.71349
722511,1421203.50808,8432368.198,6595600.93185,8430143.76256,14936262.5647,198345.666784,7732208.43069,688700.878262,738215.13727,840571.928372
722513,1421203.50808,8432368.198,6595600.93185,8430143.76256,14936262.5647,198345.666784,7732208.43069,688700.878262,738215.13727,840571.928372
722514,1421203.50808,8432368.198,6595600.93185,8430143.76256,14936262.5647,198345.666784,7732208.43069,688700.878262,738215.13727,840571.928372
722515,1421203.50808,8432368.198,6595600.93185,8430143.76256,14936262.5647,198345.666784,7732208.43069,688700.878262,738215.13727,840571.928372
81,8173859.25584,35800095.4614,20707943.4037,5690397.38772,58228345.727,9117720.14351,11039470.6515,2758118.05981,7342539.44749,6226308.02086
811,3616151.37164,18802927.3298,8667816.51102,1129969.91389,26405720.4137,200255.69797,394975.059607,1711750.80624,7243484.15115,2218196.66242
8111,904037.842909,4700731.83246,2166954.12775,282492.478473,6601430.10343,50063.9244924,98743.7649019,427937.70156,1810871.03779,554549.165606
81111,301345.947636,1566910.61082,722318.042585,94164.1594911,2200476.70114,16687.9748308,32914.5883006,142645.90052,603623.679262,184849.721869
811111,75336.4869091,391727.652705,180579.510646,23541.0398728,550119.175286,4171.9937077,8228.64707516,35661.47513,150905.919816,46212.4304672
811112,75336.4869091,391727.652705,180579.510646,23541.0398728,550119.175286,4171.9937077,8228.64707516,35661.47513,150905.919816,46212.4304672
811113,75336.4869091,391727.652705,180579.510646,23541.0398728,550119.175286,4171.9937077,8228.64707516,35661.47513,150905.919816,46212.4304672
811118,75336.4869091,391727.652705,180579.510646,23541.0398728,550119.175286,4171.9937077,8228.64707516,35661.47513,150905.919816,46212.4304672
81112,301345.947636,1566910.61082,722318.042585,94164.1594911,2200476.70114,16687.9748308,32914.5883006,142645.90052,603623.679262,184849.721869
811121,150672.973818,783455.30541,361159.021292,47082.0797456,1100238.35057,8343.9874154,16457.2941503,71322.95026,301811.839631,92424.8609343
811122,150672.973818,783455.30541,361159.021292,47082.0797456,1100238.35057,8343.9874154,16457.2941503,71322.95026,301811.839631,92424.8609343
81119,301345.947636,1566910.61082,722318.042585,94164.1594911,2200476.70114,16687.9748308,32914.5883006,142645.90052,603623.679262,184849.721869
811191,100448.649212,522303.53694,240772.680862,31388.0531637,733492.233715,5562.65827693,10971.5294335,47548.6335067,201207.893087,61616.5739562
811192,100448.649212,522303.53694,240772.680862,31388.0531637,733492.233715,5562.65827693,10971.5294335,47548.6335067,201207.893087,61616.5739562
811198,100448.649212,522303.53694,240772.680862,31388.0531637,733492.233715,5562.65827693,10971.5294335,47548.6335067,201207.893087,61616.5739562
8112,904037.842909,4700731.83246,2166954.12775,282492.478473,6601430.10343,50063.9244924,98743.7649019,427937.70156,1810871.03779,554549.165606
81121,904037.842909,4700731.83246,2166954.12775,282492.478473,6601430.10343,50063.9244924,98743.7649019,427937.70156,1810871.03779,554549.165606
811211,226009.460727,1175182.95811,541738.531939,70623.1196183,1650357.52586,12515.9811231,24685.9412255,106984.42539,452717.759447,138637.291401
811212,226009.460727,1175182.95811,541738.531939,70623.1196183,1650357.52586,12515.9811231,24685.9412255,106984.42539,452717.759447,138637.291401
811213,226009.460727,1175182.95811,541738.531939,70623.1196183,1650357.52586,12515.9811231,24685.9412255,106984.42539,452717.759447,138637.291401
811219,226009.460727,1175182.95811,541738.531939,70623.1196183,1650357.52586,12515.9811231,24685.9412255,106984.42539,452717.759447,138637.291401
8113,904037.842909,4700731.83246,2166954.12775,282492.478473,6601430.10343,50063.9244924,98743.7649019,427937.70156,1810871.03779,554549.165606
81131,904037.842909,4700731.83246,2166954.12775,282492.478473,6601430.10343,50063.9244924,98743.7649019,427937.70156,1810871.03779,554549.165606
811310,904037.842909,4700731.83246,2166954.12775,282492.478473,6601430.10343,50063.9244924,98743.7649019,427937.70156,1810871.03779,554549.165606
8114,904037.842909,4700731.83246,2166954.12775,282492.478473,6601430.10343,50063.9244924,98743.7649019,427937.70156,1810871.03779,554549.165606
81141,226009.460727,1175182.95811,541738.531939,70623.1196183,1650357.52586,12515.9811231,24685.9412255,106984.42539,452717.759447,138637.291401
811411,113004.730364,587591.479057,270869.265969,35311.5598092,825178.762929,6257.99056155,12342.9706127,53492.212695,226358.879723,69318.6457007
811412,113004.730364,587591.479057,270869.265969,35311.5598092,825178.762929,6257.99056155,12342.9706127,53492.212695,226358.879723,69318.6457007
81142,226009.460727,1175182.95811,541738.531939,70623.1196183,1650357.52586,12515.9811231,24685.9412255,106984.42539,452717.759447,138637.291401
811420,226009.460727,1175182.95811,541738.531939,70623.1196183,1650357.52586,12515.9811231,24685.9412255,106984.42539,452717.759447,138637.291401
81143,226009.460727,1175182.95811,541738.531939,70623.1196183,1650357.52586,12515.9811231,24685.9412255,106984.42539,452717.759447,138637.291401
811430,226009.460727,1175182.95811,541738.531939,70623.1196183,1650357.52586,12515.9811231,24685.9412255,106984.42539,452717.759447,138637.291401
81149,226009.460727,1175182.95811,541738.531939,70623.1196183,1650357.52586,12515.9811231,24685.9412255,106984.42539,452717.759447,138637.291401
811490,226009.460727,1175182.95811,541738.531939,70623.1196183,1650357.52586,12515.9811231,24685.9412255,106984.42539,452717.759447,138637.291401
812,4085075.04075,17622743.6663,8885949.00096,4765266.36268,30492889.2716,100682.384147,5110053.49286,1128471.46391,734711.01792,2998896.12324
