NAICS,Mainframes,PCs,DASDs,Printers,Terminals,Tape drives,Storage devices,System integrators,Communications,Nonelectro medical instruments,Electro medical instruments,Nonmedical instruments,Photocopy and related equipment,Office and accounting equipment,Nuclear fuel,Other fabricated metals,Steam engines,Internal combustion engines,Metalworking machinery,Special industrial machinery,General industrial equipment,Electric transmission and distribution,Light trucks (including utility vehicles),"Other trucks, buses and truck trailers",Autos,Aircraft,Ships and boats,Railroad equipment,Household furniture,Other furniture,Other agricultural machinery,Farm tractors,Other construction machinery,Construction tractors,Mining and oilfield machinery,Service industry machinery,Household appliances,Other electrical,Other,Office,Hospitals,Special care,Medical buildings,Multimerchandise shopping,Food and beverage establishments,Warehouses,Mobile structures,Other commercial,Manufacturing,Electric,Wind and solar,Gas,Petroleum pipelines,Communication,Petroleum and natural gas,Mining,Religious,Educational and vocational,Lodging,Amusement and recreation,Air transportation,Other transportation,Other railroad,Track replacement,Local transit structures,Other land transportation,Farm,Water supply,Sewage and waste disposal,Public safety,Highway and conservation and development,Prepackaged software,Custom software,Own account software,Pharmaceutical and medicine manufacturing,"Chemical manufacturing, ex. pharma and med",Semiconductor and other component manufacturing,Computers and peripheral equipment manufacturing,Communications equipment manufacturing,Navigational and other instruments manufacturing,"Other computer and electronic manufacturing, n.e.c.",Motor vehicles and parts manufacturing,Aerospace products and parts manufacturing,Other manufacturing,Scientific research and development services,Software publishers,Financial and real estate services,Computer systems design and related services,"All other nonmanufacturing, n.e.c.",Private universities and colleges,Other nonprofit institutions,Theatrical movies,Long-lived television programs,Books,Music,Other entertainment originals
[[11119]],19277.165043202458,597592.11633927561,0.0,38554.33008640488,57831.495129607327,0.0,57831.495129607327,212048.81547522664,3893987.3387268973,443374.79599365615,0.0,696136984.04012668,173494.48538882195,19277.165043202429,0.0,59604994.313581951,0.0,4607242.4453253839,4144590.4842885248,-8.8530876491922095e-10,27797671.992297936,9831354.1720332429,188337902.47208786,68376104.408239067,69513457.145787999,0.0,0.0,0.0,0.0,3315672.387430822,2051167469.2569132,722161156.84844995,7749420.3473673956,404820.46590725129,1.3832949451862827e-11,4395193.6298501557,0.0,231325.98051842939,423981967.96019447,0.0,0.0,-6.9164747259314137e-12,0.0,0.0,0.0,7.0824701193537676e-09,-8.8530876491922095e-10,-1.7706175298384419e-09,0.0,0.0,94438831.546648771,-1.7291186814828534e-12,-3.4582373629657068e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5029894288.8975954,0.0,0.0,0.0,0.0,1137352.7375489441,327711.80573444173,57831.495129607327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[111191]],9638.582521601229,298796.05816963781,0.0,19277.16504320244,28915.747564803663,0.0,28915.747564803663,106024.40773761332,1946993.6693634486,221687.39799682808,0.0,348068492.02006334,86747.242694410976,9638.5825216012145,0.0,29802497.156790975,0.0,2303621.222662692,2072295.2421442624,-4.4265438245961047e-10,13898835.996148968,4915677.0860166214,94168951.23604393,34188052.204119533,34756728.572894,0.0,0.0,0.0,0.0,1657836.193715411,1025583734.6284566,361080578.42422497,3874710.1736836978,202410.23295362564,6.9164747259314137e-12,2197596.8149250778,0.0,115662.9902592147,211990983.98009723,0.0,0.0,-3.4582373629657068e-12,0.0,0.0,0.0,3.5412350596768838e-09,-4.4265438245961047e-10,-8.8530876491922095e-10,0.0,0.0,47219415.773324385,-8.6455934074142671e-13,-1.7291186814828534e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2514947144.4487977,0.0,0.0,0.0,0.0,568676.36877447204,163855.90286722087,28915.747564803663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[111199]],9638.582521601229,298796.05816963781,0.0,19277.16504320244,28915.747564803663,0.0,28915.747564803663,106024.40773761332,1946993.6693634486,221687.39799682808,0.0,348068492.02006334,86747.242694410976,9638.5825216012145,0.0,29802497.156790975,0.0,2303621.222662692,2072295.2421442624,-4.4265438245961047e-10,13898835.996148968,4915677.0860166214,94168951.23604393,34188052.204119533,34756728.572894,0.0,0.0,0.0,0.0,1657836.193715411,1025583734.6284566,361080578.42422497,3874710.1736836978,202410.23295362564,6.9164747259314137e-12,2197596.8149250778,0.0,115662.9902592147,211990983.98009723,0.0,0.0,-3.4582373629657068e-12,0.0,0.0,0.0,3.5412350596768838e-09,-4.4265438245961047e-10,-8.8530876491922095e-10,0.0,0.0,47219415.773324385,-8.6455934074142671e-13,-1.7291186814828534e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2514947144.4487977,0.0,0.0,0.0,0.0,568676.36877447204,163855.90286722087,28915.747564803663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[1112]],134940.1553024172,4183144.8143749298,0.0,269880.31060483417,404820.46590725129,0.0,404820.46590725129,1484341.7083265865,27257911.371088281,3103623.5719555933,0.0,4872958888.2808867,1214461.3977217537,134940.155302417,0.0,417234960.19507366,0.0,32250697.117277689,29012133.390019674,-6.1971613544345468e-09,194583703.94608557,68819479.204232708,1318365317.304615,478632730.85767347,486594200.02051604,0.0,0.0,0.0,0.0,23209706.712015755,14358172284.798393,5055128097.9391499,54245942.431571774,2833743.2613507593,9.6830646163039795e-11,30766355.408951093,0.0,1619281.8636290058,2967873775.7213616,0.0,0.0,-4.8415323081519897e-11,0.0,0.0,0.0,4.9577290835476375e-08,-6.1971613544345468e-09,-1.2394322708869094e-08,0.0,0.0,661071820.82654142,-1.2103830770379974e-11,-2.4207661540759949e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35209260022.283173,0.0,0.0,0.0,0.0,7961469.162842609,2293982.6401410922,404820.46590725129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[11121]],134940.1553024172,4183144.8143749298,0.0,269880.31060483417,404820.46590725129,0.0,404820.46590725129,1484341.7083265865,27257911.371088281,3103623.5719555933,0.0,4872958888.2808867,1214461.3977217537,134940.155302417,0.0,417234960.19507366,0.0,32250697.117277689,29012133.390019674,-6.1971613544345468e-09,194583703.94608557,68819479.204232708,1318365317.304615,478632730.85767347,486594200.02051604,0.0,0.0,0.0,0.0,23209706.712015755,14358172284.798393,5055128097.9391499,54245942.431571774,2833743.2613507593,9.6830646163039795e-11,30766355.408951093,0.0,1619281.8636290058,2967873775.7213616,0.0,0.0,-4.8415323081519897e-11,0.0,0.0,0.0,4.9577290835476375e-08,-6.1971613544345468e-09,-1.2394322708869094e-08,0.0,0.0,661071820.82654142,-1.2103830770379974e-11,-2.4207661540759949e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35209260022.283173,0.0,0.0,0.0,0.0,7961469.162842609,2293982.6401410922,404820.46590725129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[111211]],67470.077651208601,2091572.4071874649,0.0,134940.15530241709,202410.23295362564,0.0,202410.23295362564,742170.85416329326,13628955.685544141,1551811.7859777967,0.0,2436479444.1404433,607230.69886087684,67470.077651208499,0.0,208617480.09753683,0.0,16125348.558638845,14506066.695009837,-3.0985806772172734e-09,97291851.973042786,34409739.602116354,659182658.65230751,239316365.42883673,243297100.01025802,0.0,0.0,0.0,0.0,11604853.356007878,7179086142.3991966,2527564048.9695749,27122971.215785887,1416871.6306753797,4.8415323081519897e-11,15383177.704475546,0.0,809640.93181450292,1483936887.8606808,0.0,0.0,-2.4207661540759949e-11,0.0,0.0,0.0,2.4788645417738187e-08,-3.0985806772172734e-09,-6.1971613544345468e-09,0.0,0.0,330535910.41327071,-6.0519153851899872e-12,-1.2103830770379974e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17604630011.141586,0.0,0.0,0.0,0.0,3980734.5814213045,1146991.3200705461,202410.23295362564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[111219]],67470.077651208601,2091572.4071874649,0.0,134940.15530241709,202410.23295362564,0.0,202410.23295362564,742170.85416329326,13628955.685544141,1551811.7859777967,0.0,2436479444.1404433,607230.69886087684,67470.077651208499,0.0,208617480.09753683,0.0,16125348.558638845,14506066.695009837,-3.0985806772172734e-09,97291851.973042786,34409739.602116354,659182658.65230751,239316365.42883673,243297100.01025802,0.0,0.0,0.0,0.0,11604853.356007878,7179086142.3991966,2527564048.9695749,27122971.215785887,1416871.6306753797,4.8415323081519897e-11,15383177.704475546,0.0,809640.93181450292,1483936887.8606808,0.0,0.0,-2.4207661540759949e-11,0.0,0.0,0.0,2.4788645417738187e-08,-3.0985806772172734e-09,-6.1971613544345468e-09,0.0,0.0,330535910.41327071,-6.0519153851899872e-12,-1.2103830770379974e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17604630011.141586,0.0,0.0,0.0,0.0,3980734.5814213045,1146991.3200705461,202410.23295362564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[1113]],134940.1553024172,4183144.8143749298,0.0,269880.31060483417,404820.46590725129,0.0,404820.46590725129,1484341.7083265865,27257911.371088281,3103623.5719555933,0.0,4872958888.2808867,1214461.3977217537,134940.155302417,0.0,417234960.19507366,0.0,32250697.117277689,29012133.390019674,-6.1971613544345468e-09,194583703.94608557,68819479.204232708,1318365317.304615,478632730.85767347,486594200.02051604,0.0,0.0,0.0,0.0,23209706.712015755,14358172284.798393,5055128097.9391499,54245942.431571774,2833743.2613507593,9.6830646163039795e-11,30766355.408951093,0.0,1619281.8636290058,2967873775.7213616,0.0,0.0,-4.8415323081519897e-11,0.0,0.0,0.0,4.9577290835476375e-08,-6.1971613544345468e-09,-1.2394322708869094e-08,0.0,0.0,661071820.82654142,-1.2103830770379974e-11,-2.4207661540759949e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35209260022.283173,0.0,0.0,0.0,0.0,7961469.162842609,2293982.6401410922,404820.46590725129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[11131]],44980.051767472403,1394381.6047916433,0.0,89960.103534944734,134940.15530241712,0.0,134940.15530241712,494780.56944219558,9085970.4570294283,1034541.1906518645,0.0,1624319629.4269624,404820.46590725129,44980.051767472338,0.0,139078320.06502458,0.0,10750232.372425897,9670711.1300065592,-2.0657204514781824e-09,64861234.648695201,22939826.401410904,439455105.76820505,159544243.61922452,162198066.67350537,0.0,0.0,0.0,0.0,7736568.9040052528,4786057428.2661314,1685042699.31305,18081980.810523927,944581.08711691992,3.22768820543466e-11,10255451.802983699,0.0,539760.62120966869,989291258.57378733,0.0,0.0,-1.61384410271733e-11,0.0,0.0,0.0,1.6525763611825459e-08,-2.0657204514781824e-09,-4.1314409029563648e-09,0.0,0.0,220357273.60884717,-4.034610256793325e-12,-8.0692205135866501e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11736420007.427725,0.0,0.0,0.0,0.0,2653823.0542808701,764660.88004703086,134940.15530241712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[111310]],44980.051767472403,1394381.6047916433,0.0,89960.103534944734,134940.15530241712,0.0,134940.15530241712,494780.56944219558,9085970.4570294283,1034541.1906518645,0.0,1624319629.4269624,404820.46590725129,44980.051767472338,0.0,139078320.06502458,0.0,10750232.372425897,9670711.1300065592,-2.0657204514781824e-09,64861234.648695201,22939826.401410904,439455105.76820505,159544243.61922452,162198066.67350537,0.0,0.0,0.0,0.0,7736568.9040052528,4786057428.2661314,1685042699.31305,18081980.810523927,944581.08711691992,3.22768820543466e-11,10255451.802983699,0.0,539760.62120966869,989291258.57378733,0.0,0.0,-1.61384410271733e-11,0.0,0.0,0.0,1.6525763611825459e-08,-2.0657204514781824e-09,-4.1314409029563648e-09,0.0,0.0,220357273.60884717,-4.034610256793325e-12,-8.0692205135866501e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11736420007.427725,0.0,0.0,0.0,0.0,2653823.0542808701,764660.88004703086,134940.15530241712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[11132]],44980.051767472403,1394381.6047916433,0.0,89960.103534944734,134940.15530241712,0.0,134940.15530241712,494780.56944219558,9085970.4570294283,1034541.1906518645,0.0,1624319629.4269624,404820.46590725129,44980.051767472338,0.0,139078320.06502458,0.0,10750232.372425897,9670711.1300065592,-2.0657204514781824e-09,64861234.648695201,22939826.401410904,439455105.76820505,159544243.61922452,162198066.67350537,0.0,0.0,0.0,0.0,7736568.9040052528,4786057428.2661314,1685042699.31305,18081980.810523927,944581.08711691992,3.22768820543466e-11,10255451.802983699,0.0,539760.62120966869,989291258.57378733,0.0,0.0,-1.61384410271733e-11,0.0,0.0,0.0,1.6525763611825459e-08,-2.0657204514781824e-09,-4.1314409029563648e-09,0.0,0.0,220357273.60884717,-4.034610256793325e-12,-8.0692205135866501e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11736420007.427725,0.0,0.0,0.0,0.0,2653823.0542808701,764660.88004703086,134940.15530241712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[111320]],44980.051767472403,1394381.6047916433,0.0,89960.103534944734,134940.15530241712,0.0,134940.15530241712,494780.56944219558,9085970.4570294283,1034541.1906518645,0.0,1624319629.4269624,404820.46590725129,44980.051767472338,0.0,139078320.06502458,0.0,10750232.372425897,9670711.1300065592,-2.0657204514781824e-09,64861234.648695201,22939826.401410904,439455105.76820505,159544243.61922452,162198066.67350537,0.0,0.0,0.0,0.0,7736568.9040052528,4786057428.2661314,1685042699.31305,18081980.810523927,944581.08711691992,3.22768820543466e-11,10255451.802983699,0.0,539760.62120966869,989291258.57378733,0.0,0.0,-1.61384410271733e-11,0.0,0.0,0.0,1.6525763611825459e-08,-2.0657204514781824e-09,-4.1314409029563648e-09,0.0,0.0,220357273.60884717,-4.034610256793325e-12,-8.0692205135866501e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11736420007.427725,0.0,0.0,0.0,0.0,2653823.0542808701,764660.88004703086,134940.15530241712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[11133]],44980.051767472403,1394381.6047916433,0.0,89960.103534944734,134940.15530241712,0.0,134940.15530241712,494780.56944219558,9085970.4570294283,1034541.1906518645,0.0,1624319629.4269624,404820.46590725129,44980.051767472338,0.0,139078320.06502458,0.0,10750232.372425897,9670711.1300065592,-2.0657204514781824e-09,64861234.648695201,22939826.401410904,439455105.76820505,159544243.61922452,162198066.67350537,0.0,0.0,0.0,0.0,7736568.9040052528,4786057428.2661314,1685042699.31305,18081980.810523927,944581.08711691992,3.22768820543466e-11,10255451.802983699,0.0,539760.62120966869,989291258.57378733,0.0,0.0,-1.61384410271733e-11,0.0,0.0,0.0,1.6525763611825459e-08,-2.0657204514781824e-09,-4.1314409029563648e-09,0.0,0.0,220357273.60884717,-4.034610256793325e-12,-8.0692205135866501e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11736420007.427725,0.0,0.0,0.0,0.0,2653823.0542808701,764660.88004703086,134940.15530241712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[111331]],6425.7216810674854,199197.3721130919,0.0,12851.443362134962,19277.165043202443,0.0,19277.165043202443,70682.938491742229,1297995.7795756327,147791.59866455206,0.0,232045661.34670889,57831.495129607327,6425.7216810674763,0.0,19868331.437860653,0.0,1535747.481775128,1381530.1614295084,-2.9510292163974032e-10,9265890.6640993133,3277118.0573444148,62779300.824029289,22792034.802746359,23171152.381929338,0.0,0.0,0.0,0.0,1105224.1291436076,683722489.75230443,240720385.61614999,2583140.1157891322,134940.15530241712,4.6109831506209424e-12,1465064.5432833855,0.0,77108.660172809803,141327322.65339819,0.0,0.0,-2.3054915753104712e-12,0.0,0.0,0.0,2.3608233731179225e-09,-2.9510292163974032e-10,-5.9020584327948063e-10,0.0,0.0,31479610.515549593,-5.7637289382761781e-13,-1.1527457876552356e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676631429.6325321,0.0,0.0,0.0,0.0,379117.5791829814,109237.26857814725,19277.165043202443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[111332]],6425.7216810674854,199197.3721130919,0.0,12851.443362134962,19277.165043202443,0.0,19277.165043202443,70682.938491742229,1297995.7795756327,147791.59866455206,0.0,232045661.34670889,57831.495129607327,6425.7216810674763,0.0,19868331.437860653,0.0,1535747.481775128,1381530.1614295084,-2.9510292163974032e-10,9265890.6640993133,3277118.0573444148,62779300.824029289,22792034.802746359,23171152.381929338,0.0,0.0,0.0,0.0,1105224.1291436076,683722489.75230443,240720385.61614999,2583140.1157891322,134940.15530241712,4.6109831506209424e-12,1465064.5432833855,0.0,77108.660172809803,141327322.65339819,0.0,0.0,-2.3054915753104712e-12,0.0,0.0,0.0,2.3608233731179225e-09,-2.9510292163974032e-10,-5.9020584327948063e-10,0.0,0.0,31479610.515549593,-5.7637289382761781e-13,-1.1527457876552356e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676631429.6325321,0.0,0.0,0.0,0.0,379117.5791829814,109237.26857814725,19277.165043202443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[111333]],6425.7216810674854,199197.3721130919,0.0,12851.443362134962,19277.165043202443,0.0,19277.165043202443,70682.938491742229,1297995.7795756327,147791.59866455206,0.0,232045661.34670889,57831.495129607327,6425.7216810674763,0.0,19868331.437860653,0.0,1535747.481775128,1381530.1614295084,-2.9510292163974032e-10,9265890.6640993133,3277118.0573444148,62779300.824029289,22792034.802746359,23171152.381929338,0.0,0.0,0.0,0.0,1105224.1291436076,683722489.75230443,240720385.61614999,2583140.1157891322,134940.15530241712,4.6109831506209424e-12,1465064.5432833855,0.0,77108.660172809803,141327322.65339819,0.0,0.0,-2.3054915753104712e-12,0.0,0.0,0.0,2.3608233731179225e-09,-2.9510292163974032e-10,-5.9020584327948063e-10,0.0,0.0,31479610.515549593,-5.7637289382761781e-13,-1.1527457876552356e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676631429.6325321,0.0,0.0,0.0,0.0,379117.5791829814,109237.26857814725,19277.165043202443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[111334]],6425.7216810674854,199197.3721130919,0.0,12851.443362134962,19277.165043202443,0.0,19277.165043202443,70682.938491742229,1297995.7795756327,147791.59866455206,0.0,232045661.34670889,57831.495129607327,6425.7216810674763,0.0,19868331.437860653,0.0,1535747.481775128,1381530.1614295084,-2.9510292163974032e-10,9265890.6640993133,3277118.0573444148,62779300.824029289,22792034.802746359,23171152.381929338,0.0,0.0,0.0,0.0,1105224.1291436076,683722489.75230443,240720385.61614999,2583140.1157891322,134940.15530241712,4.6109831506209424e-12,1465064.5432833855,0.0,77108.660172809803,141327322.65339819,0.0,0.0,-2.3054915753104712e-12,0.0,0.0,0.0,2.3608233731179225e-09,-2.9510292163974032e-10,-5.9020584327948063e-10,0.0,0.0,31479610.515549593,-5.7637289382761781e-13,-1.1527457876552356e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676631429.6325321,0.0,0.0,0.0,0.0,379117.5791829814,109237.26857814725,19277.165043202443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[111335]],6425.7216810674854,199197.3721130919,0.0,12851.443362134962,19277.165043202443,0.0,19277.165043202443,70682.938491742229,1297995.7795756327,147791.59866455206,0.0,232045661.34670889,57831.495129607327,6425.7216810674763,0.0,19868331.437860653,0.0,1535747.481775128,1381530.1614295084,-2.9510292163974032e-10,9265890.6640993133,3277118.0573444148,62779300.824029289,22792034.802746359,23171152.381929338,0.0,0.0,0.0,0.0,1105224.1291436076,683722489.75230443,240720385.61614999,2583140.1157891322,134940.15530241712,4.6109831506209424e-12,1465064.5432833855,0.0,77108.660172809803,141327322.65339819,0.0,0.0,-2.3054915753104712e-12,0.0,0.0,0.0,2.3608233731179225e-09,-2.9510292163974032e-10,-5.9020584327948063e-10,0.0,0.0,31479610.515549593,-5.7637289382761781e-13,-1.1527457876552356e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676631429.6325321,0.0,0.0,0.0,0.0,379117.5791829814,109237.26857814725,19277.165043202443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[111336]],6425.7216810674854,199197.3721130919,0.0,12851.443362134962,19277.165043202443,0.0,19277.165043202443,70682.938491742229,1297995.7795756327,147791.59866455206,0.0,232045661.34670889,57831.495129607327,6425.7216810674763,0.0,19868331.437860653,0.0,1535747.481775128,1381530.1614295084,-2.9510292163974032e-10,9265890.6640993133,3277118.0573444148,62779300.824029289,22792034.802746359,23171152.381929338,0.0,0.0,0.0,0.0,1105224.1291436076,683722489.75230443,240720385.61614999,2583140.1157891322,134940.15530241712,4.6109831506209424e-12,1465064.5432833855,0.0,77108.660172809803,141327322.65339819,0.0,0.0,-2.3054915753104712e-12,0.0,0.0,0.0,2.3608233731179225e-09,-2.9510292163974032e-10,-5.9020584327948063e-10,0.0,0.0,31479610.515549593,-5.7637289382761781e-13,-1.1527457876552356e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676631429.6325321,0.0,0.0,0.0,0.0,379117.5791829814,109237.26857814725,19277.165043202443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[111339]],6425.7216810674854,199197.3721130919,0.0,12851.443362134962,19277.165043202443,0.0,19277.165043202443,70682.938491742229,1297995.7795756327,147791.59866455206,0.0,232045661.34670889,57831.495129607327,6425.7216810674763,0.0,19868331.437860653,0.0,1535747.481775128,1381530.1614295084,-2.9510292163974032e-10,9265890.6640993133,3277118.0573444148,62779300.824029289,22792034.802746359,23171152.381929338,0.0,0.0,0.0,0.0,1105224.1291436076,683722489.75230443,240720385.61614999,2583140.1157891322,134940.15530241712,4.6109831506209424e-12,1465064.5432833855,0.0,77108.660172809803,141327322.65339819,0.0,0.0,-2.3054915753104712e-12,0.0,0.0,0.0,2.3608233731179225e-09,-2.9510292163974032e-10,-5.9020584327948063e-10,0.0,0.0,31479610.515549593,-5.7637289382761781e-13,-1.1527457876552356e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676631429.6325321,0.0,0.0,0.0,0.0,379117.5791829814,109237.26857814725,19277.165043202443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[1114]],134940.1553024172,4183144.8143749298,0.0,269880.31060483417,404820.46590725129,0.0,404820.46590725129,1484341.7083265865,27257911.371088281,3103623.5719555933,0.0,4872958888.2808867,1214461.3977217537,134940.155302417,0.0,417234960.19507366,0.0,32250697.117277689,29012133.390019674,-6.1971613544345468e-09,194583703.94608557,68819479.204232708,1318365317.304615,478632730.85767347,486594200.02051604,0.0,0.0,0.0,0.0,23209706.712015755,14358172284.798393,5055128097.9391499,54245942.431571774,2833743.2613507593,9.6830646163039795e-11,30766355.408951093,0.0,1619281.8636290058,2967873775.7213616,0.0,0.0,-4.8415323081519897e-11,0.0,0.0,0.0,4.9577290835476375e-08,-6.1971613544345468e-09,-1.2394322708869094e-08,0.0,0.0,661071820.82654142,-1.2103830770379974e-11,-2.4207661540759949e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35209260022.283173,0.0,0.0,0.0,0.0,7961469.162842609,2293982.6401410922,404820.46590725129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[11141]],67470.077651208601,2091572.4071874649,0.0,134940.15530241709,202410.23295362564,0.0,202410.23295362564,742170.85416329326,13628955.685544141,1551811.7859777967,0.0,2436479444.1404433,607230.69886087684,67470.077651208499,0.0,208617480.09753683,0.0,16125348.558638845,14506066.695009837,-3.0985806772172734e-09,97291851.973042786,34409739.602116354,659182658.65230751,239316365.42883673,243297100.01025802,0.0,0.0,0.0,0.0,11604853.356007878,7179086142.3991966,2527564048.9695749,27122971.215785887,1416871.6306753797,4.8415323081519897e-11,15383177.704475546,0.0,809640.93181450292,1483936887.8606808,0.0,0.0,-2.4207661540759949e-11,0.0,0.0,0.0,2.4788645417738187e-08,-3.0985806772172734e-09,-6.1971613544345468e-09,0.0,0.0,330535910.41327071,-6.0519153851899872e-12,-1.2103830770379974e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17604630011.141586,0.0,0.0,0.0,0.0,3980734.5814213045,1146991.3200705461,202410.23295362564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
